"","profile_id","app_id","begin_date","end_date","amount","product","status","lodging_cnt","repayment_ratio","bad","can_be_bad","loan_num"
"266",22954,19861,2018-07-15,2018-08-12,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"267",17290,19659,2018-07-15,2018-07-24,500,"START","CLOSED",0,1.18,FALSE,TRUE,2
"268",22774,19628,2018-07-15,2018-08-12,2000,"START","CLOSED",0,1.432,FALSE,TRUE,1
"269",23268,20038,2018-07-15,2018-08-04,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"270",18289,20248,2018-07-16,2018-08-13,2000,"START","OVERDUE",0,0.96,FALSE,TRUE,1
"271",23630,20335,2018-07-16,2018-08-05,1700,"START","CLOSED",0,1.198,FALSE,TRUE,1
"272",23631,20329,2018-07-16,2018-07-21,1000,"START","OVERDUE",0,0,TRUE,TRUE,1
"273",23880,20562,2018-07-16,2018-08-13,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"274",23848,20491,2018-07-16,2018-07-23,1000,"START","OVERDUE",0,0,TRUE,TRUE,1
"275",23304,20062,2018-07-16,2018-08-12,2000,"START","CLOSED",0,1.522,FALSE,TRUE,1
"276",23622,20320,2018-07-16,2018-07-23,1400,"START","CLOSED",0,1.09,FALSE,TRUE,1
"277",23421,20136,2018-07-16,2018-08-06,2000,"START","OVERDUE",0,0.9175,FALSE,TRUE,1
"278",23897,20573,2018-07-16,2018-08-05,1500,"START","CLOSED",0,1.36,FALSE,TRUE,1
"279",23651,20354,2018-07-16,2018-08-13,2000,"START","CLOSED",0,1.558,FALSE,TRUE,1
"280",23380,20109,2018-07-16,2018-07-30,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"281",22757,20691,2018-07-17,2018-08-14,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"282",20691,20624,2018-07-17,2018-07-25,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"283",24325,20855,2018-07-17,2018-08-14,500,"START","CLOSED",0,1.8209,FALSE,TRUE,1
"284",24400,20955,2018-07-17,2018-08-01,300,"START","CLOSED",0,1.27,FALSE,TRUE,1
"285",24497,21016,2018-07-17,2018-08-14,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"286",18497,20928,2018-07-17,2018-08-02,1500,"START","CLOSED",0,1.126,FALSE,TRUE,1
"287",24448,21068,2018-07-17,2018-08-11,1200,"START","OVERDUE",0,0,TRUE,TRUE,1
"288",13601,20865,2018-07-17,2018-08-07,2000,"START","CLOSED",0,1.378,FALSE,TRUE,2
"289",25065,21512,2018-07-18,2018-07-23,1000,"START","CLOSED",0,1.09,FALSE,TRUE,1
"290",25020,21458,2018-07-18,2018-08-12,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"291",24877,21361,2018-07-18,2018-08-01,2000,"START","CLOSED",0,1.234,FALSE,TRUE,1
"292",24895,21374,2018-07-18,2018-08-15,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"293",22404,21599,2018-07-18,2018-08-09,1800,"START","OVERDUE",0,0,TRUE,TRUE,2
"294",17739,20680,2018-07-18,2018-08-07,1500,"START","CLOSED",0,1.378,FALSE,TRUE,1
"295",25018,21480,2018-07-18,2018-07-30,800,"START","CLOSED",0,1.216,FALSE,TRUE,1
"296",25343,21686,2018-07-18,2018-07-29,900,"START","CLOSED",0,2.80163333333333,FALSE,TRUE,1
"297",25050,21502,2018-07-18,2018-08-07,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"298",25985,22194,2018-07-19,2018-08-07,1300,"START","CLOSED",0,1.342,FALSE,TRUE,1
"299",26032,22337,2018-07-19,2018-08-09,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"300",25684,21919,2018-07-19,2018-08-16,2000,"START","CLOSED",0,1.76756,FALSE,TRUE,1
"301",26094,22344,2018-07-19,2018-08-16,1500,"START","OVERDUE",0,0,TRUE,TRUE,1
"302",25475,21766,2018-07-19,2018-08-04,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"303",26649,22832,2018-07-20,2018-08-16,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"304",26408,22630,2018-07-20,2018-08-05,1000,"START","OVERDUE",0,0,TRUE,TRUE,1
"305",26609,22801,2018-07-20,2018-08-09,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"306",26345,22589,2018-07-20,2018-07-27,1000,"START","CLOSED",0,1.126,FALSE,TRUE,1
"307",7806,22829,2018-07-20,2018-08-17,2000,"START","CLOSED",0,1.378,FALSE,TRUE,2
"308",26556,22752,2018-07-20,2018-08-08,1000,"START","CLOSED",0,2.98663,FALSE,TRUE,1
"309",26360,22602,2018-07-20,2018-08-14,1400,"START","OVERDUE",0,0,TRUE,TRUE,1
"310",26385,22621,2018-07-20,2018-07-28,2000,"START","CLOSED",0,1.144,FALSE,TRUE,1
"311",23757,22487,2018-07-20,2018-07-25,300,"START","OVERDUE",0,0,TRUE,TRUE,1
"312",24762,22735,2018-07-20,2018-08-17,2000,"START","CLOSED",0,1.486,FALSE,TRUE,1
"313",26631,22825,2018-07-20,2018-07-27,1500,"START","CLOSED",0,1.09,FALSE,TRUE,1
"314",26558,22745,2018-07-20,2018-08-09,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"315",6327,22901,2018-07-20,2018-08-17,2000,"START","OVERDUE",0,0,TRUE,TRUE,2
"316",26574,22765,2018-07-20,2018-08-17,2000,"START","CLOSED",0,1.378,FALSE,TRUE,1
"317",2352,23177,2018-07-21,2018-08-18,1000,"START","CLOSED",0,1.93367,FALSE,TRUE,1
"318",26955,23098,2018-07-21,2018-08-17,1500,"START","OVERDUE",0,0,TRUE,TRUE,1
"319",26834,23024,2018-07-21,2018-08-18,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"320",26823,22999,2018-07-21,2018-08-01,1700,"START","CLOSED",0,1.18,FALSE,TRUE,1
"321",26791,22973,2018-07-21,2018-08-18,2000,"START","OVERDUE",0,0.64,NA,TRUE,1
"322",27244,23401,2018-07-21,2018-08-18,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"323",26807,22989,2018-07-21,2018-08-04,2000,"START","CLOSED",0,1.234,FALSE,TRUE,1
"324",18054,23076,2018-07-21,2018-08-17,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"325",26807,23137,2018-07-21,2018-08-06,2000,"START","CLOSED",0,1.234,FALSE,TRUE,2
"326",3123,23170,2018-07-21,2018-08-18,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"327",26720,22922,2018-07-21,2018-08-14,1000,"START","CLOSED",0,2.78273,FALSE,TRUE,1
"328",1327,23116,2018-07-21,2018-08-02,700,"START","CLOSED",0,1.234,FALSE,TRUE,1
"329",26931,23085,2018-07-21,2018-08-16,2000,"START","CLOSED",0,1.252,FALSE,TRUE,1
"330",27844,23852,2018-07-22,2018-08-02,400,"START","CLOSED",0,1.198,FALSE,TRUE,1
"331",27078,23608,2018-07-22,2018-08-05,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"332",27587,23682,2018-07-22,2018-07-31,2000,"START","CLOSED",0,1.18,FALSE,TRUE,1
"333",27631,23713,2018-07-22,2018-08-11,1500,"START","OVERDUE",0,0,TRUE,TRUE,1
"334",27019,23200,2018-07-22,2018-08-19,1500,"START","OVERDUE",0,0,TRUE,TRUE,1
"335",27288,23458,2018-07-22,2018-08-19,300,"START","CLOSED",0,1.342,FALSE,TRUE,1
"336",27428,23691,2018-07-22,2018-08-19,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"337",24534,23242,2018-07-22,2018-07-29,500,"START","OVERDUE",0,0,TRUE,TRUE,1
"338",23622,23222,2018-07-22,2018-08-19,2000,"START","CLOSED",0,1.468,FALSE,TRUE,2
"339",27566,23662,2018-07-22,2018-08-06,900,"START","CLOSED",0,1.27,FALSE,TRUE,1
"340",21438,23631,2018-07-22,2018-07-29,1000,"START","OVERDUE",0,0,TRUE,TRUE,2
"341",25757,23381,2018-07-22,2018-08-11,2000,"START","CLOSED",0,1.36,FALSE,TRUE,1
"342",27453,23584,2018-07-22,2018-08-06,500,"START","CLOSED",0,1.30578,FALSE,TRUE,1
"343",26795,23686,2018-07-22,2018-08-19,2000,"START","CLOSED",0,3.1948,FALSE,TRUE,1
"344",14,23542,2018-07-22,2018-08-19,300,"START","CLOSED",0,1.09,FALSE,TRUE,5
"345",27141,23282,2018-07-22,2018-08-15,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"346",15936,23245,2018-07-22,2018-08-19,2000,"START","OVERDUE",0,0,TRUE,TRUE,2
"347",23126,23346,2018-07-22,2018-08-11,1100,"START","CLOSED",0,2.74899090909091,FALSE,TRUE,1
"348",27679,23783,2018-07-22,2018-07-23,300,"START","OVERDUE",0,0,TRUE,TRUE,1
"349",26888,23054,2018-07-22,2018-08-19,2000,"START","OVERDUE",0,1,FALSE,TRUE,1
"350",27164,23326,2018-07-22,2018-08-19,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"351",28450,24372,2018-07-23,2018-08-12,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"352",28216,24143,2018-07-23,2018-08-19,2000,"START","CLOSED",0,1.486,FALSE,TRUE,1
"353",28194,24120,2018-07-23,2018-08-10,1500,"START","OVERDUE",0,0,TRUE,TRUE,1
"354",27906,23926,2018-07-23,2018-08-19,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"355",28367,24307,2018-07-23,2018-08-02,2000,"START","CLOSED",0,1.18,FALSE,TRUE,1
"356",28491,24404,2018-07-23,2018-08-20,1400,"START","OVERDUE",0,0,TRUE,TRUE,1
"357",28361,24290,2018-07-23,2018-08-12,1000,"START","CLOSED",0,1.306,FALSE,TRUE,1
"358",27998,24002,2018-07-23,2018-08-04,1500,"START","CLOSED",0,1.57412,FALSE,TRUE,1
"359",12576,24115,2018-07-23,2018-08-18,2000,"START","OVERDUE",0,0,TRUE,TRUE,2
"360",28069,24040,2018-07-23,2018-08-20,2000,"START","CLOSED",0,2.75211,FALSE,TRUE,1
"361",28468,24391,2018-07-23,2018-08-20,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"362",28235,24179,2018-07-23,2018-08-02,2000,"START","CLOSED",0,1.18,FALSE,TRUE,1
"363",28041,24012,2018-07-23,2018-08-12,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"364",28230,24247,2018-07-23,2018-08-05,600,"START","CLOSED",0,1.09,FALSE,TRUE,1
"365",28272,24197,2018-07-23,2018-08-12,2000,"START","CLOSED",0,1.09,FALSE,TRUE,1
"366",28201,24127,2018-07-23,2018-08-20,1300,"START","OVERDUE",0,0,TRUE,TRUE,1
"367",27869,23887,2018-07-23,2018-08-06,1800,"START","CLOSED",0,1.252,FALSE,TRUE,1
"368",27432,24109,2018-07-23,2018-08-07,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"369",28412,24349,2018-07-23,2018-08-18,2000,"START","CLOSED",0,1.6514,FALSE,TRUE,1
"370",27160,24243,2018-07-23,2018-08-09,1500,"START","CLOSED",0,1.66464,FALSE,TRUE,1
"371",28293,24321,2018-07-23,2018-08-12,1500,"START","CLOSED",0,2.60121333333333,FALSE,TRUE,1
"372",441,24991,2018-07-24,2018-08-17,1000,"START","CLOSED",0,1.396,FALSE,TRUE,1
"373",28563,24675,2018-07-24,2018-07-31,300,"START","CLOSED",0,1.09,FALSE,TRUE,1
"374",28889,24716,2018-07-24,2018-08-12,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"375",25065,24614,2018-07-24,2018-07-29,1000,"START","CLOSED",0,1.144,FALSE,TRUE,2
"376",28779,24620,2018-07-24,2018-08-14,1000,"START","CLOSED",0,1.74094,FALSE,TRUE,1
"377",18641,25241,2018-07-24,2018-08-16,1000,"START","CLOSED",0,1.396,FALSE,TRUE,1
"378",27691,23772,2018-07-24,2018-07-29,500,"START","OVERDUE",0,0,TRUE,TRUE,1
"379",8861,25088,2018-07-24,2018-08-08,400,"START","CLOSED",0,2.8941,FALSE,TRUE,2
"380",29489,25233,2018-07-24,2018-08-10,1200,"START","OVERDUE",0,0,TRUE,TRUE,1
"381",28471,24553,2018-07-24,2018-08-18,2000,"START","CLOSED",0,1.448775,FALSE,TRUE,1
"382",28545,24451,2018-07-24,2018-08-08,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"383",28594,24491,2018-07-24,2018-08-05,500,"START","OVERDUE",0,0,TRUE,TRUE,1
"384",5923,25213,2018-07-24,2018-08-15,2000,"START","OVERDUE",0,0,TRUE,TRUE,3
"385",29390,25142,2018-07-24,2018-08-21,1000,"START","CLOSED",0,1.144,FALSE,TRUE,1
"386",28952,24726,2018-07-24,2018-08-13,1500,"START","CLOSED",0,1.306,FALSE,TRUE,1
"387",9126,24878,2018-07-24,2018-08-13,1000,"START","CLOSED",0,1.36,FALSE,TRUE,2
"388",28617,24520,2018-07-24,2018-08-19,2000,"START","OVERDUE",0,1.3,FALSE,TRUE,1
"389",29291,25033,2018-07-24,2018-08-09,1000,"START","CLOSED",0,2.91724,FALSE,TRUE,1
"390",29041,24813,2018-07-24,2018-08-13,500,"START","CLOSED",0,1.36,FALSE,TRUE,1
"391",20801,25194,2018-07-24,2018-07-29,500,"START","CLOSED",0,1.126,FALSE,TRUE,1
"392",13963,25026,2018-07-24,2018-08-13,1000,"START","OVERDUE",0,1.84,FALSE,TRUE,2
"393",9602,24573,2018-07-24,2018-08-07,800,"START","CLOSED",0,1.162,FALSE,TRUE,3
"394",30063,25683,2018-07-25,2018-08-19,2000,"START","CLOSED",0,1.81726,FALSE,TRUE,1
"395",30194,25870,2018-07-25,2018-08-15,900,"START","CLOSED",0,1.75498888888889,FALSE,TRUE,1
"396",27854,23867,2018-07-25,2018-08-22,500,"START","OVERDUE",0,0,TRUE,TRUE,1
"397",29797,25474,2018-07-25,2018-08-22,2000,"START","CLOSED",0,1.288,FALSE,TRUE,1
"398",28662,25604,2018-07-25,2018-08-22,1400,"START","OVERDUE",0,0,TRUE,TRUE,1
"399",30317,25941,2018-07-25,2018-08-09,1500,"START","CLOSED",0,1.09,FALSE,TRUE,1
"400",29880,25505,2018-07-25,2018-08-21,2000,"START","CLOSED",0,1.468,FALSE,TRUE,1
"401",29826,25483,2018-07-25,2018-08-10,1000,"START","CLOSED",0,1.53262,FALSE,TRUE,1
"402",29894,25531,2018-07-25,2018-08-22,1500,"START","OVERDUE",0,0,TRUE,TRUE,1
"403",29479,25220,2018-07-25,2018-08-16,2000,"START","CLOSED",0,1.414,FALSE,TRUE,1
"404",10177,25822,2018-07-25,2018-08-22,700,"START","CLOSED",0,2.75762857142857,FALSE,TRUE,1
"405",30354,25962,2018-07-25,2018-08-11,2000,"START","CLOSED",0,1.09,FALSE,TRUE,1
"406",30141,25776,2018-07-25,2018-08-17,800,"START","CLOSED",0,1.414,FALSE,TRUE,1
"407",30076,25706,2018-07-25,2018-08-19,1200,"START","CLOSED",0,1.52324166666667,FALSE,TRUE,1
"408",30159,25803,2018-07-25,2018-08-04,1500,"START","CLOSED",0,1.18,FALSE,TRUE,1
"409",29997,25619,2018-07-25,2018-08-20,2000,"START","CLOSED",0,1.468,FALSE,TRUE,1
"410",16283,25788,2018-07-25,2018-08-16,2000,"START","OVERDUE",0,2.13809,FALSE,TRUE,1
"411",30166,25797,2018-07-25,2018-08-22,1100,"START","OVERDUE",0,0,TRUE,TRUE,1
"412",30452,26042,2018-07-26,2018-08-22,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"413",30510,26120,2018-07-26,2018-08-20,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"414",30722,26270,2018-07-26,2018-08-23,2000,"START","CLOSED",0,3.1948,FALSE,TRUE,1
"415",30874,26451,2018-07-26,2018-08-09,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"416",30447,26037,2018-07-26,2018-08-23,2000,"START","CLOSED",0,2.73213,FALSE,TRUE,1
"417",30691,26278,2018-07-26,2018-08-23,2000,"START","CLOSED",0,1.486,FALSE,TRUE,1
"418",20592,26169,2018-07-26,2018-08-09,400,"START","CLOSED",0,1.216,FALSE,TRUE,2
"419",29849,25492,2018-07-26,2018-08-10,1500,"START","CLOSED",0,2.87833333333333,FALSE,TRUE,1
"420",30696,26237,2018-07-26,2018-08-23,1500,"START","OVERDUE",0,0,TRUE,TRUE,1
"421",30937,26474,2018-07-26,2018-08-20,2000,"START","CLOSED",0,3.01416,FALSE,TRUE,1
"422",30455,26047,2018-07-26,2018-08-19,1000,"START","OVERDUE",0,0,TRUE,TRUE,1
"423",30549,26145,2018-07-26,2018-08-09,500,"START","CLOSED",0,1.76302,FALSE,TRUE,1
"424",30725,26274,2018-07-26,2018-08-23,800,"START","OVERDUE",0,0,TRUE,TRUE,1
"425",30997,26512,2018-07-26,2018-08-23,2000,"START","OVERDUE",0,1.15,FALSE,TRUE,1
"426",30733,26284,2018-07-26,2018-08-23,500,"START","CLOSED",0,3.19508,FALSE,TRUE,1
"427",31054,26557,2018-07-26,2018-08-20,2000,"START","CLOSED",0,1.216,FALSE,TRUE,1
"428",31144,26630,2018-07-27,2018-08-17,1900,"START","CLOSED",0,1.396,FALSE,TRUE,1
"429",20872,26848,2018-07-27,2018-08-16,1000,"START","OVERDUE",0,0,TRUE,TRUE,1
"430",31725,27023,2018-07-27,2018-08-08,1500,"START","CLOSED",0,1.216,FALSE,TRUE,1
"431",5986,26694,2018-07-27,2018-08-09,1000,"START","OVERDUE",0,0,TRUE,TRUE,1
"432",31255,26705,2018-07-27,2018-08-23,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"433",31093,26590,2018-07-27,2018-08-17,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"434",18497,26744,2018-07-27,2018-08-16,2000,"START","CLOSED",0,1.414,FALSE,TRUE,2
"435",31494,26874,2018-07-27,2018-08-09,1400,"START","CLOSED",0,1.234,FALSE,TRUE,1
"436",31746,27027,2018-07-27,2018-08-24,500,"START","CLOSED",0,3.19508,FALSE,TRUE,1
"437",31904,27176,2018-07-27,2018-08-24,2000,"START","CLOSED",0,2.4308,FALSE,TRUE,1
"438",31380,26785,2018-07-27,2018-08-23,2000,"START","CLOSED",0,1.486,FALSE,TRUE,1
"439",22090,26830,2018-07-27,2018-08-24,1500,"START","CLOSED",0,1.486,FALSE,TRUE,1
"440",31756,27055,2018-07-27,2018-08-12,1600,"START","CLOSED",0,1.306,FALSE,TRUE,1
"441",369,26824,2018-07-27,2018-08-01,300,"START","CLOSED",0,1.26393333333333,FALSE,TRUE,6
"442",31841,27114,2018-07-27,2018-08-16,2000,"START","CLOSED",0,2.29363,FALSE,TRUE,1
"443",23153,27083,2018-07-27,2018-08-16,1000,"START","OVERDUE",0,0,TRUE,TRUE,1
"444",31558,26915,2018-07-27,2018-08-10,800,"START","CLOSED",0,2.1660625,FALSE,TRUE,1
"445",31828,27109,2018-07-27,2018-08-16,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"446",31194,26667,2018-07-27,2018-08-04,500,"START","CLOSED",0,1.09,FALSE,TRUE,1
"447",31892,27153,2018-07-27,2018-08-02,1000,"START","CLOSED",0,1.25814,FALSE,TRUE,1
"448",31527,26897,2018-07-27,2018-08-24,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"449",30370,27123,2018-07-27,2018-08-10,2000,"START","OVERDUE",0,0.252,NA,TRUE,1
"450",31273,27038,2018-07-27,2018-08-16,2000,"START","CLOSED",0,1.597905,FALSE,TRUE,1
"451",31742,27033,2018-07-27,2018-08-24,2000,"START","CLOSED",0,2.4308,FALSE,TRUE,1
"452",32628,27754,2018-07-28,2018-08-15,1000,"START","CLOSED",0,1.18,FALSE,TRUE,1
"453",32133,27392,2018-07-28,2018-08-25,2000,"START","CLOSED",0,3.1948,FALSE,TRUE,1
"454",32285,27479,2018-07-28,2018-08-25,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"455",32409,27822,2018-07-28,2018-08-07,900,"START","CLOSED",0,1.162,FALSE,TRUE,1
"456",32536,27667,2018-07-28,2018-08-24,2000,"START","CLOSED",0,1.45,FALSE,TRUE,1
"457",32624,27816,2018-07-28,2018-08-12,600,"START","CLOSED",0,2.87685,FALSE,TRUE,1
"458",32401,27578,2018-07-28,2018-08-07,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"459",32534,27650,2018-07-28,2018-08-25,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"460",32456,27621,2018-07-28,2018-08-11,1000,"START","CLOSED",0,1.252,FALSE,TRUE,1
"461",32473,27644,2018-07-28,2018-08-05,700,"START","OVERDUE",0,0,TRUE,TRUE,1
"462",32201,27397,2018-07-28,2018-08-12,300,"START","CLOSED",0,2.4548,FALSE,TRUE,1
"463",32537,27662,2018-07-28,2018-08-07,1000,"START","CLOSED",0,2.62675,FALSE,TRUE,1
"464",31901,27192,2018-07-28,2018-08-11,1000,"START","CLOSED",0,1.216,FALSE,TRUE,1
"465",26064,27350,2018-07-28,2018-08-17,2000,"START","CLOSED",0,1.144,FALSE,TRUE,1
"466",32019,27258,2018-07-28,2018-08-11,1000,"START","CLOSED",0,1.18,FALSE,TRUE,1
"467",31933,27205,2018-07-28,2018-08-25,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"468",28230,27677,2018-07-28,2018-08-25,2000,"START","OVERDUE",0,0,TRUE,TRUE,2
"469",32119,27338,2018-07-28,2018-08-07,1200,"START","OVERDUE",0,0,TRUE,TRUE,1
"470",31950,27216,2018-07-28,2018-08-25,1300,"START","OVERDUE",0,0,TRUE,TRUE,1
"471",32627,27744,2018-07-28,2018-08-24,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"472",32539,27735,2018-07-28,2018-08-25,1400,"START","OVERDUE",0,0,TRUE,TRUE,1
"473",33206,28155,2018-07-29,2018-08-14,1500,"START","OVERDUE",0,0,TRUE,TRUE,1
"474",33319,28298,2018-07-29,2018-08-26,2000,"START","CLOSED",0,1.522,FALSE,TRUE,1
"475",33376,28331,2018-07-29,2018-08-15,1700,"START","OVERDUE",0,0,TRUE,TRUE,1
"476",33048,28027,2018-07-29,2018-08-09,500,"START","CLOSED",0,1.216,FALSE,TRUE,1
"477",31899,27166,2018-07-29,2018-08-16,2000,"START","CLOSED",0,1.324,FALSE,TRUE,1
"478",33134,28092,2018-07-29,2018-08-23,2000,"START","CLOSED",0,2.682565,FALSE,TRUE,1
"479",33388,28343,2018-07-29,2018-08-13,2000,"START","CLOSED",0,1.42338,FALSE,TRUE,1
"480",33199,28144,2018-07-29,2018-08-05,1200,"START","CLOSED",0,1.17723333333333,FALSE,TRUE,1
"481",33389,28337,2018-07-29,2018-08-26,2000,"START","CLOSED",0,1.76756,FALSE,TRUE,1
"482",33241,28191,2018-07-29,2018-08-26,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"483",31980,28310,2018-07-29,2018-08-20,600,"START","CLOSED",0,1.162,FALSE,TRUE,1
"484",33727,28548,2018-07-30,2018-08-14,800,"START","CLOSED",0,2.647475,FALSE,TRUE,1
"485",33657,28507,2018-07-30,2018-08-24,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"486",33971,28727,2018-07-30,2018-08-12,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"487",33623,28485,2018-07-30,2018-08-27,1500,"START","OVERDUE",0,0,TRUE,TRUE,1
"488",33943,28712,2018-07-30,2018-08-03,500,"START","CLOSED",0,1.09,FALSE,TRUE,1
"489",33449,28362,2018-07-30,2018-07-31,300,"START","CLOSED",0,1.09,FALSE,TRUE,1
"490",3660,28499,2018-07-30,2018-08-27,2000,"START","CLOSED",0,1.522,FALSE,TRUE,1
"491",30816,28666,2018-07-30,2018-08-17,1000,"START","OVERDUE",0,0,TRUE,TRUE,1
"492",11291,28736,2018-07-30,2018-08-27,2000,"START","OVERDUE",0,0,TRUE,TRUE,2
"493",14855,28602,2018-07-30,2018-08-24,2000,"START","CLOSED",0,1.504,FALSE,TRUE,1
"494",34007,28761,2018-07-30,2018-08-27,1500,"START","OVERDUE",0,0,TRUE,TRUE,1
"495",33691,28521,2018-07-30,2018-08-26,1500,"START","CLOSED",0,1.54,FALSE,TRUE,1
"496",34284,28946,2018-07-31,2018-08-23,1700,"START","CLOSED",0,1.414,FALSE,TRUE,1
"497",33999,28743,2018-07-31,2018-08-15,1800,"START","CLOSED",0,1.306,FALSE,TRUE,1
"498",26288,22521,2018-07-31,2018-08-05,300,"START","CLOSED",0,1.2157,FALSE,TRUE,1
"499",34122,28823,2018-07-31,2018-08-07,500,"START","CLOSED",0,2.70936,FALSE,TRUE,1
"500",34648,29189,2018-07-31,2018-08-20,1000,"START","CLOSED",0,1.36,FALSE,TRUE,1
"501",34202,28894,2018-07-31,2018-08-25,1500,"START","OVERDUE",0,0,TRUE,TRUE,1
"502",34493,29253,2018-07-31,2018-08-07,1200,"START","OVERDUE",0,0,TRUE,TRUE,1
"503",34495,29095,2018-07-31,2018-08-28,2000,"START","CLOSED",0,1.126,FALSE,TRUE,1
"504",34277,28931,2018-07-31,2018-08-14,300,"START","OVERDUE",0,0,TRUE,TRUE,1
"505",34300,28975,2018-07-31,2018-08-28,2000,"START","CLOSED",0,1.414,FALSE,TRUE,1
"506",34478,29086,2018-07-31,2018-08-28,2000,"START","CLOSED",0,1.09,FALSE,TRUE,1
"507",34153,28847,2018-07-31,2018-08-15,800,"START","CLOSED",0,2.71265,FALSE,TRUE,1
"508",10098,29103,2018-07-31,2018-08-28,2000,"START","OVERDUE",0,0,TRUE,TRUE,2
"509",30354,29148,2018-07-31,2018-08-28,2000,"START","CLOSED",0,1.65,FALSE,TRUE,2
"510",34297,28968,2018-07-31,2018-08-14,1000,"START","OVERDUE",0,0,TRUE,TRUE,1
"511",34108,28805,2018-07-31,2018-08-25,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"512",34307,28980,2018-07-31,2018-08-03,500,"START","CLOSED",0,1.09,FALSE,TRUE,1
"513",6177,28988,2018-07-31,2018-08-28,1900,"START","OVERDUE",0,0,TRUE,TRUE,2
"514",30450,28799,2018-07-31,2018-08-28,2000,"START","CLOSED",0,1.126,FALSE,TRUE,1
"515",34263,28919,2018-07-31,2018-08-23,500,"START","CLOSED",0,1.51896,FALSE,TRUE,1
"516",34157,28851,2018-07-31,2018-08-15,1500,"START","CLOSED",0,1.80891333333333,FALSE,TRUE,1
"517",34434,29053,2018-07-31,2018-08-14,500,"START","OVERDUE",0,2.02952,FALSE,TRUE,1
"518",34566,29140,2018-07-31,2018-08-28,2000,"START","OVERDUE",0,0,TRUE,TRUE,1
"519",34111,28810,2018-07-31,2018-08-28,2000,"START","CLOSED",0,1.144,FALSE,TRUE,1
"520",34258,28925,2018-07-31,2018-08-10,1500,"START","OVERDUE",0,0,TRUE,TRUE,1
"521",36091,30285,2018-08-01,2018-08-16,1000,"START","CLOSED",0,1.18,FALSE,TRUE,1
"522",35579,29906,2018-08-01,2018-08-26,1000,"START","OVERDUE",0,0,TRUE,TRUE,1
"523",30317,29371,2018-08-01,2018-08-28,2000,"START","OVERDUE",0,0,TRUE,TRUE,2
"524",1838,29770,2018-08-01,2018-08-22,2000,"START","CLOSED",0,3.03289,FALSE,TRUE,1
"525",36323,30435,2018-08-01,2018-08-19,2000,"START","CLOSED",0,2.69115,FALSE,TRUE,1
"526",15059,30428,2018-08-01,2018-08-29,2000,"START","CLOSED",0,1.504,FALSE,TRUE,1
"527",34681,29892,2018-08-01,2018-08-26,1500,"START","OVERDUE",0,0,TRUE,TRUE,1
"528",12005,30379,2018-08-01,2018-08-07,2000,"START","CLOSED",0,1.30675,FALSE,TRUE,2
"529",4248,30203,2018-08-01,2018-08-29,2000,"START","CLOSED",0,1.252,FALSE,TRUE,2
